Timestamp;ts
2019-08-11 20:50:00;0.2
2019-08-12 12:40:00;0.18
2019-08-12 23:45:00;0.26
2019-08-13 09:20:00;0.14
2019-08-13 21:05:00;0.09
2019-08-14 09:10:00;0.13
2019-08-14 20:55:00;0.13
2019-08-15 09:50:00;0.23
2019-08-15 21:15:00;0.11
2019-08-16 09:20:00;0.15
2019-08-16 20:40:00;0.07
2019-08-17 10:00:00;0.13
2019-08-17 21:05:00;0.21
2019-08-18 09:25:00;0.33
2019-08-18 21:05:00;0.12
2019-08-19 09:35:00;0.13
2019-08-19 23:15:00;0.2
2019-08-20 09:10:00;0.17
2019-08-21 00:05:00;0.17
2019-08-21 15:10:00;0.25
2019-08-21 22:55:00;0.06
2019-08-22 12:10:00;0.08
2019-08-22 21:05:00;0.12
2019-08-23 11:30:00;0.13
2019-08-23 21:20:00;0.06
2019-08-24 13:25:00;0.07
2019-08-24 20:55:00;0.08
2019-08-25 09:25:00;0.04
2019-08-25 20:55:00;0.04
2019-08-26 08:55:00;0.04
2019-08-26 21:40:00;0.05
2019-08-27 11:45:00;0.17
2019-08-27 21:55:00;0.06
2019-08-28 11:55:00;0.15
2019-08-28 21:00:00;0.17
2019-08-29 08:50:00;0.15
2019-08-29 23:00:00;0.12
2019-08-30 09:15:00;0.19
2019-08-30 23:10:00;0.04
2019-08-31 09:30:00;0.17
2019-08-31 21:20:00;0.04
2019-09-01 11:05:00;0.07
2019-09-01 21:00:00;0.05
2019-09-02 09:00:00;0.13
2019-09-02 21:05:00;0.1
2019-09-03 09:15:00;0.07
2019-09-03 21:00:00;0.14
2019-09-04 09:20:00;0.03
2019-09-04 21:45:00;0.12
2019-09-05 08:55:00;0.05
2019-09-05 20:55:00;0.14
2019-09-06 12:15:00;0.12
2019-09-06 20:50:00;0.06
2019-09-07 13:25:00;0.13
2019-09-07 20:40:00;0.08
2019-09-08 09:10:00;0.23
2019-09-09 00:30:00;0.13
2019-09-09 09:20:00;0.21
2019-09-10 02:15:00;0.28
2019-09-10 10:05:00;0.18
2019-09-11 00:00:00;0.29
2019-09-11 10:20:00;0.25
2019-09-11 21:10:00;0.3
2019-09-12 09:30:00;0.19
2019-09-12 20:50:00;0.18
2019-09-13 11:00:00;0.21
2019-09-13 21:00:00;0.25
2019-09-14 11:05:00;0.33
2019-09-14 21:30:00;0.3
2019-09-15 11:00:00;0.17
2019-09-15 21:05:00;0.15
2019-09-16 13:05:00;0.11
2019-09-16 20:50:00;0.27
2019-09-17 09:05:00;0.29
2019-09-17 21:30:00;0.29
2019-09-18 15:05:00;0.12
2019-09-18 21:05:00;0.17
2019-09-19 09:10:00;0.16
2019-09-19 21:05:00;0.22
2019-09-20 09:15:00;0.25
2019-09-20 21:00:00;0.39
2019-09-21 09:10:00;0.14
2019-09-21 20:55:00;0.18
2019-09-22 10:10:00;0.33
2019-09-22 21:00:00;0.18
2019-09-23 14:15:00;0.27
2019-09-23 21:10:00;0.26
2019-09-24 09:00:00;0.25
2019-09-24 21:00:00;0.6
2019-09-24 23:50:00;0.6
2019-09-25 09:10:00;0.6
2019-09-25 21:20:00;0.49
2019-09-26 13:05:00;0.4
2019-09-26 21:05:00;0.39
2019-09-27 09:30:00;0.37
2019-09-27 21:20:00;0.43
2019-09-28 09:05:00;0.21
2019-09-28 20:50:00;0.31
2019-09-29 09:20:00;0.37
2019-09-29 20:55:00;0.29
2019-09-30 09:00:00;0.28
2019-09-30 23:25:00;0.32
2019-10-01 09:45:00;0.2
2019-10-02 00:45:00;0.37
2019-10-02 09:15:00;0.31
2019-10-02 21:10:00;0.32
2019-10-03 12:35:00;0.11
2019-10-03 21:05:00;0.16
2019-10-04 09:25:00;0.18
2019-10-04 21:00:00;0.11
2019-10-05 09:35:00;0.09
2019-10-05 21:05:00;0.03
2019-10-06 09:15:00;0.09
2019-10-06 20:45:00;0.04
2019-10-07 09:30:00;0.15
2019-10-07 22:25:00;0.09
2019-10-08 09:00:00;0.09
2019-10-08 21:10:00;0.03
2019-10-09 09:45:00;0.09
2019-10-09 22:50:00;0.04
2019-10-10 09:20:00;0.09
2019-10-11 00:20:00;0.08
2019-10-11 09:00:00;0.19
2019-10-11 23:15:00;0.06
2019-10-12 09:30:00;0.13
2019-10-12 20:55:00;0.11
2019-10-13 09:10:00;0.18
2019-10-13 21:10:00;0.19
2019-10-14 09:45:00;0.2
2019-10-14 21:00:00;0.1
2019-10-15 09:20:00;0.29
2019-10-15 21:45:00;0.04
2019-10-16 01:25:00;0.15
2019-10-16 09:20:00;0.16
2019-10-16 23:45:00;0.06
2019-10-17 09:40:00;0.15
2019-10-17 21:05:00;0.23
2019-10-18 09:10:00;0.26
2019-10-18 21:00:00;0.08
2019-10-19 09:15:00;0.2
2019-10-19 22:20:00;0.18
2019-10-20 09:15:00;0.19
2019-10-20 20:50:00;0.12
2019-10-21 09:55:00;0.12
2019-10-21 21:00:00;0.07
2019-10-22 09:20:00;0.12
2019-10-22 22:25:00;0.15
2019-10-23 09:00:00;0.12
2019-10-23 22:30:00;0.11
2019-10-24 09:20:00;0.2
2019-10-25 01:25:00;0.11
2019-10-25 08:55:00;0.11
2019-10-25 21:50:00;0.18
2019-10-26 09:10:00;0.07
2019-10-26 21:30:00;0.17
2019-10-27 09:25:00;0.19
2019-10-27 22:40:00;0.17
2019-10-28 09:00:00;0.19
2019-10-28 23:15:00;0.12
2019-10-29 09:50:00;0.21
2019-10-29 21:05:00;0.1
2019-10-30 09:05:00;0.22
2019-10-30 20:45:00;0.25
2019-10-31 09:20:00;0.32
2019-10-31 21:30:00;0.23
2019-11-01 09:25:00;0.17
2019-11-01 21:25:00;0.2
2019-11-02 09:00:00;0.43
2019-11-02 21:05:00;0.33
2019-11-03 08:55:00;0.27
2019-11-03 22:55:00;0.2
2019-11-04 09:20:00;0.36
2019-11-04 21:10:00;0.38
2019-11-05 09:20:00;0.23
2019-11-05 22:50:00;0.12
2019-11-06 09:15:00;0.21
2019-11-06 21:00:00;0.17
2019-11-07 09:05:00;0.28
2019-11-07 21:55:00;0.17
2019-11-08 09:00:00;0.1
2019-11-08 20:55:00;0.16
2019-11-09 09:10:00;0.2
2019-11-09 21:10:00;0.07
2019-11-10 09:45:00;0.17
2019-11-10 20:55:00;0.15
2019-11-11 09:20:00;0.24
2019-11-11 21:00:00;0.08
2019-11-12 09:00:00;0.07
2019-11-12 20:50:00;0.09
2019-11-13 09:15:00;0.14
2019-11-13 20:50:00;0.1
2019-11-14 09:00:00;0.15
2019-11-14 20:55:00;0.18
2019-11-15 09:25:00;0.2
2019-11-15 20:40:00;0.09
2019-11-16 09:00:00;0.13
2019-11-16 21:00:00;0.17
2019-11-17 09:05:00;0.1
2019-11-17 21:05:00;0.13
2019-11-18 09:35:00;0.06
2019-11-18 21:15:00;0.18
2019-11-19 09:10:00;0.22
2019-11-19 22:30:00;0.07
2019-11-20 08:55:00;0.14
2019-11-20 21:10:00;0.11
2019-11-21 09:05:00;0.19
2019-11-22 00:20:00;0.11
2019-11-22 09:25:00;0.21
2019-11-22 21:05:00;0.11
2019-11-23 09:20:00;0.15
2019-11-23 20:55:00;0.15
2019-11-24 09:05:00;0.22
2019-11-24 22:25:00;0.19
2019-11-25 15:15:00;0.24
2019-11-25 21:00:00;0.14
2019-11-26 09:15:00;0.21
2019-11-26 20:45:00;0.1
2019-11-27 09:15:00;0.16
2019-11-28 00:05:00;0.05
2019-11-28 09:40:00;0.13
2019-11-28 20:50:00;0.12
2019-11-29 09:40:00;0.07
2019-11-29 23:25:00;0.06
2019-11-30 09:40:00;0.12
2019-11-30 21:20:00;0.11
2019-12-01 09:25:00;0.16
2019-12-01 23:35:00;0.19
2019-12-02 09:30:00;0.24
2019-12-02 22:40:00;0.1
2019-12-03 09:20:00;0.11
2019-12-03 21:15:00;0.09
2019-12-04 10:45:00;0.11
2019-12-04 21:50:00;0.18
2019-12-05 10:00:00;0.29
2019-12-05 20:55:00;0.06
2019-12-06 09:10:00;0.04
2019-12-06 21:35:00;0.06
2019-12-07 09:20:00;0.06
2019-12-07 21:10:00;0.11
2019-12-08 09:30:00;0.17
2019-12-08 21:55:00;0.16
2019-12-09 10:20:00;0.39
2019-12-09 22:55:00;0.26
2019-12-10 09:25:00;0.4
2019-12-10 22:55:00;0.35
2019-12-11 09:50:00;0.35
2019-12-11 20:35:00;0.18
2019-12-12 09:25:00;0.31
2019-12-13 00:10:00;0.35
2019-12-13 10:10:00;0.32
2019-12-13 23:10:00;0.6
2019-12-14 02:20:00;0.6
2019-12-14 09:25:00;0.48
2019-12-14 21:05:00;0.28
2019-12-15 09:35:00;0.38
2019-12-16 02:00:00;0.19
2019-12-16 08:55:00;0.39
2019-12-17 01:20:00;0.31
2019-12-17 09:35:00;0.36
2019-12-17 13:15:00;0.39
2019-12-18 10:00:00;0.32
2019-12-18 20:50:00;0.31
2019-12-19 09:20:00;0.28
2019-12-19 21:25:00;0.24
2019-12-20 09:35:00;0.24
2019-12-20 23:35:00;0.27
2019-12-21 10:45:00;0.29
2019-12-21 23:10:00;0.08
2019-12-22 09:15:00;0.2
2019-12-24 04:10:00;0.05
2019-12-24 09:55:00;0.17
2019-12-24 20:50:00;0.07
2019-12-25 09:40:00;0.05
2019-12-26 00:00:00;0.12
2019-12-26 09:15:00;0.08
2019-12-26 20:40:00;0.05
2019-12-27 09:10:00;0.06
2019-12-27 20:45:00;0.05
2019-12-28 10:05:00;0.04
2019-12-28 21:25:00;0.04
2019-12-29 09:10:00;0.03
2019-12-29 21:00:00;0.05
2019-12-30 09:10:00;0.02
2019-12-30 23:40:00;0.03
2019-12-31 08:50:00;0.04
2019-12-31 20:50:00;0.02
2020-01-01 09:25:00;0.03
2020-01-01 22:55:00;0.04
2020-01-02 09:15:00;0.03
2020-01-02 21:00:00;0.04
2020-01-03 09:15:00;0.04
2020-01-03 22:45:00;0.07
2020-01-04 09:25:00;0.05
2020-01-04 20:50:00;0.05
2020-01-05 09:50:00;0.03
2020-01-05 22:15:00;0.03
2020-01-06 09:00:00;0.06
2020-01-06 21:05:00;0.04
2020-01-07 09:40:00;0.04
2020-01-07 21:20:00;0.03
2020-01-08 09:35:00;0.04
2020-01-08 21:05:00;0.04
2020-01-09 09:25:00;0.02
2020-01-09 20:50:00;0.05
2020-01-10 09:55:00;0.02
2020-01-10 21:35:00;0.05
2020-01-11 09:35:00;0.03
2020-01-11 20:40:00;0.06
2020-01-12 09:25:00;0.03
2020-01-12 21:35:00;0.04
2020-01-13 10:10:00;0.04
2020-01-13 22:50:00;0.03
2020-01-14 09:10:00;0.06
2020-01-15 02:00:00;0.04
2020-01-15 09:05:00;0.05
2020-01-15 21:05:00;0.04
2020-01-16 09:05:00;0.04
2020-01-16 22:25:00;0.06
2020-01-17 08:55:00;0.05
2020-01-17 21:00:00;0.04
2020-01-18 09:10:00;0.03
2020-01-18 21:05:00;0.05
2020-01-19 09:55:00;0.04
2020-01-19 20:45:00;0.04
2020-01-20 09:40:00;0.06
2020-01-20 21:10:00;0.03
2020-01-21 09:25:00;0.05
2020-01-21 21:40:00;0.04
2020-01-22 09:45:00;0.07
2020-01-22 21:10:00;0.06
2020-01-23 09:20:00;0.02
2020-01-23 21:00:00;0.03
2020-01-24 10:10:00;0.04
2020-01-24 21:25:00;0.04
2020-01-25 10:00:00;0.04
2020-01-25 21:00:00;0.07
2020-01-26 09:20:00;0.03
2020-01-26 21:00:00;0.05
2020-01-27 09:00:00;0.03
2020-01-27 21:10:00;0.04
2020-01-28 10:55:00;0.04
2020-01-28 21:20:00;0.05
2020-01-29 09:25:00;0.04
2020-01-29 21:25:00;0.04
2020-01-30 09:05:00;0.05
2020-01-30 20:45:00;0.03
2020-01-31 09:15:00;0.04
2020-01-31 23:10:00;0.05
2020-02-01 09:10:00;0.04
2020-02-01 23:15:00;0.04
2020-02-02 09:35:00;0.03
2020-02-03 01:10:00;0.05
2020-02-03 12:05:00;0.08
2020-02-03 20:50:00;0.06
2020-02-04 09:15:00;0.09
2020-02-04 20:55:00;0.06
2020-02-05 09:45:00;0.15
2020-02-05 23:50:00;0.09
2020-02-06 03:00:00;0.11
2020-02-06 09:15:00;0.08
2020-02-07 01:05:00;0.27
2020-02-07 01:10:00;0.18
2020-02-07 09:25:00;0.14
2020-02-07 23:30:00;0.29
2020-02-08 09:55:00;0.35
2020-02-08 23:55:00;0.1
2020-02-09 09:20:00;0.09
2020-02-09 21:40:00;0.1
2020-02-10 09:15:00;0.08
2020-02-10 23:55:00;0.07
2020-02-11 09:40:00;0.09
2020-02-11 21:35:00;0.13
2020-02-12 12:15:00;0.1
2020-02-13 01:45:00;0.07
2020-02-13 09:10:00;0.11
2020-02-14 00:45:00;0.06
2020-02-14 12:00:00;0.06
2020-02-14 21:25:00;0.08
2020-02-15 10:00:00;0.15
2020-02-15 21:45:00;0.08
2020-02-16 09:20:00;0.09
2020-02-16 21:30:00;0.07
2020-02-17 09:20:00;0.08
2020-02-17 23:40:00;0.12
2020-02-18 09:05:00;0.09
2020-02-18 23:10:00;0.07
2020-02-19 09:05:00;0.07
2020-02-19 20:55:00;0.07
2020-02-20 10:00:00;0.07
2020-02-21 00:05:00;0.08
2020-02-21 09:50:00;0.11
2020-02-21 20:50:00;0.06
2020-02-22 09:25:00;0.07
2020-02-23 01:10:00;0.08
2020-02-23 09:15:00;0.08
2020-02-23 23:55:00;0.07
2020-02-24 09:20:00;0.07
2020-02-24 21:40:00;0.09
2020-02-25 08:55:00;0.09
2020-02-26 00:55:00;0.06
2020-02-26 09:50:00;0.06
2020-02-26 20:55:00;0.08
2020-02-27 09:05:00;0.08
2020-02-27 20:45:00;0.09
2020-02-28 09:10:00;0.07
2020-02-28 20:55:00;0.06
2020-02-29 10:05:00;0.08
2020-02-29 20:55:00;0.07
2020-03-01 09:20:00;0.07
2020-03-01 21:10:00;0.07
2020-03-02 10:00:00;0.05
2020-03-02 20:55:00;0.11
2020-03-03 09:15:00;0.08
2020-03-03 20:45:00;0.07
2020-03-04 09:25:00;0.09
2020-03-04 20:40:00;0.06
2020-03-05 09:35:00;0.05
2020-03-05 21:05:00;0.09
2020-03-06 09:15:00;0.07
2020-03-06 21:55:00;0.06
2020-03-07 09:10:00;0.06
2020-03-07 22:30:00;0.06
2020-03-08 10:15:00;0.07
2020-03-08 20:55:00;0.05
2020-03-09 09:00:00;0.05
2020-03-09 21:20:00;0.05
2020-03-10 09:00:00;0.08
2020-03-10 20:45:00;0.07
2020-03-11 09:20:00;0.05
2020-03-11 23:20:00;0.09
2020-03-12 08:50:00;0.08
2020-03-12 21:25:00;0.1
2020-03-13 09:10:00;0.08
2020-03-13 21:00:00;0.06
2020-03-14 09:10:00;0.06
2020-03-14 21:00:00;0.08
2020-03-15 08:50:00;0.09
2020-03-15 21:45:00;0.07
2020-03-16 11:05:00;0.08
2020-03-16 21:35:00;0.07
2020-03-17 09:30:00;0.06
2020-03-17 20:55:00;0.06
2020-03-18 09:15:00;0.06
2020-03-19 00:00:00;0.07
2020-03-19 10:00:00;0.06
2020-03-19 11:15:00;0.1
2020-03-20 09:05:00;0.05
2020-03-21 09:35:00;0.07
2020-03-21 11:20:00;0.05
2020-03-21 21:35:00;0.07
2020-03-22 09:15:00;0.06
2020-03-22 22:55:00;0.09
2020-03-23 09:30:00;0.1
2020-03-24 00:30:00;0.09
2020-03-24 09:45:00;0.08
2020-03-24 20:50:00;0.06
2020-03-25 09:40:00;0.08
2020-03-25 22:55:00;0.09
2020-03-26 09:10:00;0.06
2020-03-26 21:50:00;0.08
2020-03-27 09:35:00;0.06
2020-03-27 22:30:00;0.07
2020-03-28 08:55:00;0.05
2020-03-29 10:55:00;0.04
2020-03-29 13:20:00;0.07
2020-03-30 01:25:00;0.06
2020-03-30 09:05:00;0.05
2020-03-30 20:40:00;0.07
2020-03-31 10:30:00;0.04
2020-04-02 01:30:00;0.05
2020-04-02 09:10:00;0.06
2020-04-02 20:55:00;0.05
2020-04-03 09:00:00;0.07
2020-04-03 21:10:00;0.09
2020-04-04 09:40:00;0.08
2020-04-04 20:45:00;0.04
2020-04-05 09:25:00;0.05
2020-04-05 21:00:00;0.06
2020-04-06 09:20:00;0.07
2020-04-06 21:10:00;0.08
2020-04-07 09:25:00;0.04
2020-04-07 23:00:00;0.06
2020-04-08 09:35:00;0.09
2020-04-08 20:40:00;0.03
2020-04-09 09:15:00;0.05
2020-04-09 21:30:00;0.1
2020-04-10 09:10:00;0.08
2020-04-10 22:55:00;0.09
2020-04-11 09:10:00;0.13
2020-04-11 21:10:00;0.12
2020-04-12 09:30:00;0.14
2020-04-12 21:25:00;0.11
2020-04-13 09:10:00;0.12
2020-04-13 21:55:00;0.13
2020-04-14 08:55:00;0.12
2020-04-14 23:50:00;0.11
2020-04-15 09:05:00;0.12
2020-04-15 21:05:00;0.11
2020-04-16 09:00:00;0.14
2020-04-16 21:10:00;0.18
2020-04-17 10:05:00;0.17
2020-04-17 21:30:00;0.11
2020-04-18 08:55:00;0.15
2020-04-18 21:20:00;0.17
2020-04-19 09:40:00;0.1
2020-04-19 21:25:00;0.09
2020-04-20 09:05:00;0.21
2020-04-20 20:55:00;0.13
2020-04-21 09:40:00;0.11
2020-04-21 21:10:00;0.14
2020-04-22 09:05:00;0.11
2020-04-22 21:30:00;0.11
2020-04-23 09:20:00;0.12
2020-04-23 20:55:00;0.1
2020-04-24 09:15:00;0.06
2020-04-24 20:55:00;0.09
2020-04-25 09:05:00;0.06
2020-04-25 21:10:00;0.08
2020-04-26 09:35:00;0.09
2020-04-26 21:30:00;0.04
2020-04-27 09:10:00;0.1
2020-04-27 20:55:00;0.07
2020-04-28 09:15:00;0.06
2020-04-28 21:30:00;0.07
2020-04-29 09:00:00;0.08
2020-04-29 22:25:00;0.05
2020-04-30 09:10:00;0.07
2020-04-30 21:45:00;0.08
2020-05-01 09:15:00;0.04
2020-05-01 20:45:00;0.07
2020-05-02 09:25:00;0.09
2020-05-02 20:45:00;0.08
2020-05-03 08:45:00;0.06
2020-05-03 20:45:00;0.09
2020-05-04 09:25:00;0.1
2020-05-04 23:55:00;0.09
2020-05-05 09:40:00;0.09
2020-05-05 21:30:00;0.1
2020-05-06 09:05:00;0.14
2020-05-06 21:20:00;0.11
2020-05-07 09:25:00;0.09
2020-05-07 20:55:00;0.08
2020-05-08 09:05:00;0.09
2020-05-08 23:50:00;0.12
2020-05-09 09:25:00;0.09
2020-05-09 20:35:00;0.1
2020-05-10 09:00:00;0.09
2020-05-10 21:20:00;0.08
2020-05-11 09:15:00;0.11
2020-05-12 01:20:00;0.11
2020-05-12 08:55:00;0.09
2020-05-12 21:35:00;0.1
2020-05-13 09:20:00;0.13
2020-05-13 23:55:00;0.1
2020-05-14 09:05:00;0.14
2020-05-14 21:30:00;0.08
2020-05-15 09:30:00;0.1
2020-05-15 21:10:00;0.07
2020-05-16 10:00:00;0.11
2020-05-16 20:50:00;0.1
2020-05-17 10:10:00;0.15
2020-05-17 21:40:00;0.16
2020-05-18 09:10:00;0.14
2020-05-18 23:25:00;0.1
2020-05-19 09:05:00;0.15
2020-05-20 00:30:00;0.08
2020-05-20 08:55:00;0.14
2020-05-20 21:30:00;0.12
2020-05-21 09:00:00;0.07
2020-05-21 20:40:00;0.08
2020-05-22 09:05:00;0.13
2020-05-22 21:15:00;0.07
